Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
[Julian Day],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1]
304.62,1.3636,1.8985,0.081202,0.12884,0.72709,0.28038,0.30865,0.22693,3.5553,0,0.22975,0.013852,0.52883,0.92535
304.65,1.301,1.7285,0.067594,0.11708,0.71345,0.10403,0.34785,0.25885,3.2962,0,0.20278,0,0.63989,0.78701
304.67,1.2031,1.6253,0.04622,0.080055,0.73258,0.022563,0.2705,0.25885,3.0798,0,0.13866,0,0.71663,0.74854
304.69,1.0846,1.368,0.019576,0.033907,0.66664,0.043283,0.34785,0.24278,2.6631,0,0.058729,0,0.69725,0.63604
304.71,0.96116,1.1593,0.07625,0.082426,0.65433,0.22786,0.30865,0.27514,2.2997,0,0.16371,0.065044,0.81545,0.49321
304.73,0.72994,0.95639,0.092526,0.083914,0.51722,0.20034,0.13003,0.22693,1.8329,0,0.16371,0.11387,0.65888,0.37556
304.75,0.5193,0.64726,0.12106,0.10199,0.37686,0.2406,0.083547,0.2113,1.263,0.0067595,0.20278,0.15365,0.54699,0.20673
304.77,0.40591,0.47877,0.1191,0.080489,0.27613,0.23205,0.055092,0.2113,0.95134,0.026189,0.16371,0.16742,0.44022,0.11204
304.79,0.36218,0.3926,0.1816,0.10389,0.22937,0.24957,0.055092,0.22693,0.80453,0.06166,0.2435,0.23965,0.40584,0.052893
304.81,0.41994,0.34707,0.32696,0.14395,0.25363,0.31336,0.13003,0.32525,0.80453,0.16086,0.40484,0.41519,0.47521,0.032052
304.83,0.28952,0.28645,0.27473,0.13747,0.18554,0.21706,0.029311,0.24278,0.59646,0.11611,0.35912,0.34898,0.33903,0.032052
304.85,0.24987,0.24216,0.25409,0.11966,0.16456,0.20094,0.029311,0.2113,0.509,0.11611,0.32932,0.31685,0.30664,0.022474
304.88,0.35628,0.23352,0.43646,0.16964,0.21895,0.26431,0.13003,0.34234,0.59646,0.24134,0.54895,0.51909,0.40584,0.032052
304.9,0.19336,0.19209,0.26935,0.13336,0.13654,0.17381,0,0.19592,0.38416,0.11611,0.35912,0.33283,0.25944,0.013631
304.92,0.088626,0.09913,0.09932,0.080347,0.052025,0.054297,0,0.070203,0.19568,0.0067595,0.15108,0.14012,0.090419,0.013631
304.94,0.12409,0.12467,0.15821,0.09592,0.078169,0.091271,0,0.12293,0.24933,0.049215,0.22975,0.19566,0.14271,0.013631
304.96,0.091419,0.089291,0.13981,0.080421,0.057984,0.082002,0,0.09584,0.17842,0.049215,0.20278,0.16742,0.11597,0
304.98,0.1062,0.098905,0.1263,0.071189,0.057984,0.082002,0,0.12293,0.19568,0.049215,0.18957,0.14012,0.11597,0
305,0.0059377,0.010284,0.0062344,0.0063646,0.0068033,0.0096213,0,0,0.017813,0,0.012722,0.0059817,0,0.013607
305.02,0.015665,0.014709,0.03975,0.022107,0.015998,0.022624,0.029182,0,0.017813,0.015995,0.059719,0.043535,0,0.031996
305.04,0.053177,0.01666,0.069868,0.010268,0.023572,0.014093,0.068726,0.035593,0.055214,0.062098,0.081509,0.065996,0.033537,0.013607
305.06,0.056943,0.01102,0.074218,0.0077983,0.034476,0.029514,0.068726,0.04689,0.055214,0.075151,0.081509,0.065996,0.055346,0.013607
305.08,0.13907,0.020409,0.18485,0.0075902,0.072122,0.082753,0.16239,0.12449,0.13032,0.17766,0.19279,0.1841,0.13064,0.013607
305.1,0.14927,0.012052,0.23402,0.011833,0.085918,0.10226,0.16239,0.1387,0.14671,0.22632,0.24765,0.2281,0.15823,0.013607
305.12,0.12356,0.019297,0.13572,0.023576,0.054987,0.069572,0.14574,0.1106,0.11434,0.16201,0.11644,0.12872,0.10418,0.0057916
305.15,0.0080457,0.0089565,0.016521,0.028616,0,0,0.017696,0.0064412,0,0.049564,0,0,0,0
305.17,0.044565,0.021154,0.029735,0.039954,0.011757,0.016627,0.068726,0.035593,0.029376,0.075151,0,0.014054,0.023514,0
305.19,0.075848,0.03273,0.06346,0.046808,0.027673,0.039136,0.11359,0.058745,0.055214,0.11693,0.029912,0.043535,0.055346,0
305.21,0.10884,0.03264,0.082152,0.070243,0.042402,0.051774,0.14574,0.097052,0.083732,0.16201,0.029912,0.054539,0.079011,0.0057916
305.23,0.15052,0.040149,0.11866,0.068364,0.05863,0.082915,0.19676,0.12449,0.13032,0.19361,0.059719,0.10266,0.11726,0
305.25,0.2161,0.046916,0.20027,0.067197,0.079114,0.11188,0.26929,0.19841,0.18061,0.2773,0.15364,0.16988,0.15823,0
305.27,0.41962,0.063239,0.422,0.052472,0.18264,0.2501,0.49039,0.39982,0.36865,0.48102,0.38064,0.40433,0.35949,0.0057916
305.29,0.027726,0.048023,0.01254,0.021721,0.0028958,0.0040953,0.083179,0,0,0.037621,0,0,0,0.0057916
305.31,0.0025102,0.0043478,0.0053317,0.0092347,0,0,0.0075306,0,0,0.015995,0,0,0,0
305.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.38,0.038114,0.066016,0,0,0,0,0,0,0.11434,0,0,0,0,0
305.4,0.027911,0.048343,0,0,0,0,0,0,0.083732,0,0,0,0,0
305.42,0.077996,0.13509,0,0,0,0,0,0,0.23399,0,0,0,0,0
305.44,0.0059377,0.010284,0,0,0.011217,0.015863,0,0,0.017813,0,0,0,0,0.022434
305.46,0.12964,0.22454,0,0,0.049687,0.070268,0,0,0.38892,0,0,0,0,0.099374
305.48,0.42642,0.73857,0,0,0.1956,0.27662,0,0,1.2792,0,0,0,0,0.39121
305.5,0.51048,0.88418,0,0,0.28127,0.39777,0,0,1.5314,0,0,0,0,0.56253
305.52,0.79862,1.3833,0,0,0.39992,0.51815,0,0,2.3959,0,0,0,0.033537,0.76631
305.54,1.1887,2.0589,0.0042405,0.0073448,0.56258,0.51062,0,0,3.5662,0,0.012722,0,0.20151,0.92364
305.56,1.4741,2.3238,0,0,0.76185,0.52123,0.26929,0,4.1529,0,0,0,0.39328,1.1304
305.58,1.4816,2.4549,0,0,0.80104,0.37646,0.12946,0,4.3152,0,0,0,0.53483,1.0672
305.6,1.3013,1.7603,0,0,0.74282,0.37083,0.59983,0,3.3042,0,0,0,0.4806,1.005
305.62,1.3272,1.7178,0,0,0.71486,0.38136,0.71423,0,3.2674,0,0,0,0.4452,0.98452
305.65,1.2703,1.553,0,0,0.66148,0.23045,0.76131,0.035593,3.0139,0,0,0,0.49853,0.82444
305.67,1.0753,1.4278,0,0,0.62285,0.17581,0.51186,0.015134,2.6988,0,0,0,0.49853,0.74717
305.69,0.87439,1.1424,0,0,0.55774,0.10909,0.44809,0.0064412,2.1686,0,0,0,0.4806,0.63487
305.71,0.64833,0.85578,0,0,0.48624,0.033122,0.32666,0,1.6183,0,0,0,0.46282,0.50966
305.73,0.51912,0.69343,0,0,0.32639,0.02305,0.25072,0,1.3066,0,0,0,0.31009,0.34269
305.75,0.36971,0.46095,0,0,0.20388,0.044506,0.21444,0.0064412,0.88825,0,0,0,0.17241,0.23536
305.77,0.29038,0.32259,0,0,0.11452,0.032669,0.19676,0.024954,0.64942,0,0,0,0.091424,0.13763
305.79,0.21075,0.24903,0,0,0.071277,0.02253,0.11359,0.024954,0.49372,0,0,0,0.055346,0.087208
305.81,0.20083,0.20049,0,0,0.048713,0.021463,0.11359,0.058745,0.43016,0,0,0,0.033537,0.063889
305.83,0.23554,0.1735,0.0022691,0.0039302,0.060579,0.026067,0.17941,0.097052,0.43016,0.0068074,0,0,0.079011,0.042147
305.85,0.2347,0.11958,0.016521,0.028616,0.055503,0.033245,0.19676,0.1387,0.36865,0.049564,0,0,0.079011,0.031996
305.88,0.2378,0.097053,0.020699,0.035853,0.050723,0.040006,0.19676,0.16801,0.34863,0.062098,0,0,0.079011,0.022434
305.9,0.29026,0.077351,0.038978,0.067512,0.069847,0.067052,0.28815,0.21399,0.36865,0.11693,0,0,0.11726,0.022434
305.92,0.21268,0.052462,0.020699,0.035853,0.027985,0.0078507,0.23243,0.15321,0.2524,0.062098,0,0,0.033537,0.022434
305.94,0.22497,0.062716,0.02505,0.043388,0.033306,0.015376,0.26929,0.15321,0.2524,0.075151,0,0,0.044179,0.022434
305.96,0.1512,0.036321,0.016521,0.028616,0.01856,0.0070052,0.16239,0.1106,0.18061,0.049564,0,0,0.023514,0.013607
305.98,0.17107,0.015483,0.029556,0.051192,0.019664,0.019619,0.17941,0.15321,0.18061,0.088667,0,0,0.033537,0.0057916
306,0.3873,0.090353,0.27868,0.034112,0.2128,0.29276,0.36374,0.31107,0.4871,0.30991,0.24228,0.28387,0.41982,0.0057916
306.02,0.34184,0.063222,0.22214,0.019701,0.17116,0.23386,0.34399,0.27757,0.40396,0.24109,0.20177,0.22356,0.33652,0.0057916
306.04,0.28746,0.0672,0.19825,0.024616,0.13938,0.18892,0.30523,0.21316,0.34399,0.22448,0.17566,0.1946,0.27296,0.0057916
306.06,0.41077,0.042803,0.3138,0.014586,0.2128,0.29276,0.42441,0.36281,0.44509,0.32767,0.29859,0.31512,0.41982,0.0057916
306.08,0.15452,0.027741,0.090689,0.021978,0.080564,0.10574,0.16132,0.12401,0.17822,0.11599,0.079757,0.07632,0.15534,0.0057916
306.1,0.10409,0.029873,0.065892,0.0081204,0.060456,0.077308,0.11284,0.070814,0.12861,0.074545,0.058437,0.064694,0.11512,0.0057916
306.12,0.23709,0.020725,0.18808,0.01753,0.11363,0.1607,0.24906,0.21316,0.24906,0.20813,0.17566,0.18044,0.22726,0
306.15,0.68796,0.03713,0.64401,0.014555,0.34601,0.48933,0.70939,0.64508,0.70939,0.659,0.62994,0.64309,0.69202,0
306.17,0.3274,0.028736,0.29161,0.0073917,0.16826,0.23796,0.34399,0.29422,0.34399,0.29236,0.29859,0.28387,0.33652,0
306.19,0.23104,0.017949,0.21073,0.0038026,0.11363,0.1607,0.24906,0.21316,0.23089,0.20813,0.2151,0.20898,0.22726,0
306.21,0.0049876,0.0043194,0.0022509,0.0038987,0.00298,0.0042144,0.0074814,0,0.0074814,0.0067528,0,0,0.00596,0
306.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.25,0.013379,0.0052588,0.010993,0.0037319,0.0070013,0.0099014,0.01758,0.015076,0.0074814,0.0067528,0.012449,0.013777,0.014003,0
306.27,0.020444,0.011414,0.029145,0.0083304,0.018347,0.0067039,0.028991,0.024858,0.0074814,0.026163,0.038556,0.022716,0.023087,0.013607
306.29,0.027342,0.009051,0.050093,0.0079208,0.021688,0.030672,0.028991,0.035455,0.01758,0.049165,0.058437,0.042677,0.043377,0
306.31,0.011818,0.02047,0.064502,0.022942,0.038787,0.054853,0,0.035455,0,0.049165,0.090877,0.053464,0.077574,0
306.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.35,0.0024938,0.0043194,0.0017665,0.0030596,0,0,0,0,0.0074814,0,0.0052994,0,0,0
306.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.4,0.089169,0.15445,0.0097569,0.016899,0,0,0,0,0.26751,0,0.029271,0,0,0
306.42,0.29205,0.50585,0.037977,0.065779,0,0,0,0,0.87616,0,0.11393,0,0,0
306.44,0.3251,0.56309,0.071699,0.12419,0.031945,0.045176,0,0,0.9753,0,0.2151,0,0,0.063889
306.46,0.37634,0.65184,0.09476,0.16413,0.11038,0.1561,0,0,1.129,0,0.28428,0,0,0.22076
306.48,1.0319,1.443,0.20362,0.29841,0.45941,0.19663,0.30523,0.096676,2.6938,0,0.54616,0.064694,0.32037,0.59845
306.5,0.81991,1.4201,0.034092,0.059048,0.42203,0.59683,0,0,2.4597,0,0.10227,0,0,0.84405
306.52,1.2088,2.0936,0.062873,0.1089,0.63209,0.44085,0,0,3.6263,0,0.18862,0,0.32037,0.94382
306.54,1.8083,3.0662,0.14919,0.24657,0.85677,0.12311,0.01758,0.058518,5.3487,0,0.43379,0.013777,0.76971,0.94382
306.56,2.1172,3.2013,0.050108,0.086789,0.90867,0.22425,0.55171,0,5.8,0,0.15032,0,0.7501,1.0672
306.58,1.9816,3.3076,0.012852,0.02226,0.90717,0.1384,0.14478,0,5.8,0,0.038556,0,0.80931,1.005
306.6,1.8055,2.501,0.012852,0.02226,0.8866,0.024009,0.75614,0,4.6602,0,0.038556,0,0.86962,0.90357
306.62,1.8471,2.332,0.054296,0.094044,0.93005,0.14936,0.95026,0.096676,4.4944,0,0.16289,0,1.0357,0.82444
306.65,1.9997,2.1745,0.1386,0.13947,1.0631,0.52694,1.2348,0.31107,4.4533,0.074545,0.29859,0.042677,1.4357,0.69047
306.67,1.2115,1.6942,0,0,0.79022,0.14107,0.4871,0,3.1475,0,0,0,0.88996,0.69047
306.69,1.0666,1.3807,0,0,0.76473,0.23516,0.57365,0,2.6262,0,0,0,0.93101,0.59845
306.71,0.86018,1.0582,0,0,0.72381,0.35173,0.52997,0.0064164,2.0441,0,0,0,0.97253,0.4751
306.73,0.88992,0.90259,0.028267,0.036102,0.68661,0.46372,0.64066,0.13816,1.891,0.015867,0.068935,0,1.0145,0.3587
306.75,0.92685,0.70241,0.1585,0.031279,0.63233,0.54048,0.80362,0.29422,1.6827,0.16069,0.18862,0.12617,1.0145,0.25015
306.77,0.88247,0.54029,0.19572,0.031208,0.54106,0.49342,0.87616,0.34537,1.4259,0.19204,0.2286,0.16651,0.88996,0.19216
306.79,0.47415,0.38429,0,0,0.30934,0.20493,0.4871,0.083547,0.8518,0,0,0,0.45424,0.16443
306.81,0.22634,0.23328,0,0,0.15344,0.02237,0.21302,0,0.46599,0,0,0,0.16926,0.13763
306.83,0.36854,0.26904,0,0,0.21449,0.12713,0.40396,0.083547,0.61813,0,0,0,0.30438,0.1246
306.85,0.57761,0.24876,0.13757,0.020029,0.29711,0.29685,0.61813,0.31107,0.80362,0.16069,0.12583,0.12617,0.50701,0.087208
306.88,0.19143,0.17437,0,0,0.10407,0.072505,0.19546,0.015076,0.36374,0,0,0,0.15534,0.052799
306.9,0.39692,0.18035,0.065247,0.036256,0.19242,0.22688,0.40396,0.21316,0.57365,0.10178,0.029271,0.064694,0.35285,0.031996
306.92,0.19077,0.13618,0.0052889,0.0091606,0.10571,0.13026,0.14478,0.083547,0.34399,0.015867,0,0,0.19782,0.013607
306.94,0.4644,0.16006,0.2333,0.038763,0.26534,0.36706,0.42441,0.32812,0.64066,0.25795,0.18862,0.25333,0.52489,0.0057916
306.96,0.022758,0.039418,0,0,0.013805,0.00028005,0,0,0.068275,0,0,0,0.014003,0.013607
306.98,0.3542,0.065697,0.17551,0.035338,0.17643,0.2495,0.34399,0.29422,0.42441,0.20813,0.13797,0.18044,0.35285,0
307,0.18698,0.046525,0.10204,0.020084,0.11223,0.13951,0.19396,0.13736,0.22962,0.11506,0.078906,0.11214,0.21088,0.013583
307.02,0.52264,0.063892,0.41336,0.013739,0.2673,0.3588,0.54741,0.45008,0.57045,0.41618,0.39843,0.42548,0.52101,0.013583
307.04,0.20837,0.036366,0.13124,0.011311,0.11223,0.13951,0.22912,0.16638,0.22962,0.1443,0.12449,0.12493,0.21088,0.013583
307.06,0.10765,0.022731,0.044108,0.016152,0.060034,0.076724,0.11198,0.083064,0.1279,0.061106,0.02896,0.04226,0.11429,0.0057814
307.08,0.40713,0.025053,0.35873,0.018329,0.21125,0.29058,0.42112,0.3782,0.42206,0.37912,0.35344,0.34362,0.41672,0.0057814
307.1,0.14714,0.011688,0.11428,0.014285,0.073208,0.095355,0.16009,0.13736,0.14398,0.12951,0.10118,0.11214,0.14063,0.0057814
307.12,0.25832,0.012851,0.2279,0.010218,0.12783,0.18077,0.26545,0.24349,0.26603,0.22267,0.23967,0.22135,0.25565,0
307.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.17,0.063777,0.016703,0.076142,0.0025276,0.03264,0.04616,0.054075,0.083064,0.054193,0.073948,0.078906,0.075572,0.06528,0
307.19,0.2059,0.0099716,0.21858,0.010249,0.098189,0.13886,0.21139,0.21192,0.19439,0.22267,0.22614,0.20691,0.19638,0
307.21,0.43114,0.02583,0.49118,0.028445,0.21687,0.30669,0.44164,0.45008,0.40172,0.47317,0.52398,0.4764,0.43373,0
307.23,0.082007,0.014107,0.12549,0.010728,0.050771,0.071801,0.082002,0.096117,0.067903,0.11506,0.13649,0.12493,0.10154,0
307.25,0.21112,0.016602,0.26263,0.016288,0.10544,0.14912,0.21139,0.22759,0.19439,0.25586,0.28122,0.25082,0.21088,0
307.27,0.51798,0.030426,0.60502,0.016127,0.2605,0.36841,0.52584,0.5437,0.48439,0.59194,0.62304,0.60009,0.52101,0
307.29,0.20531,0.019293,0.2885,0.021951,0.12026,0.17008,0.19396,0.22759,0.19439,0.28999,0.30967,0.26585,0.24053,0
307.31,0.030168,0.04596,0.12475,0.03201,0.057143,0.080812,0,0.083064,0.0074408,0.10096,0.16114,0.11214,0.11429,0
307.33,0,0,0.0017477,0.0030271,0,0,0,0,0,0,0.0052431,0,0,0
307.35,0.12026,0.10508,0.3385,0.13327,0.10544,0.14912,0,0.16638,0.19439,0.27281,0.49187,0.25082,0.21088,0
307.38,0.48617,0.4527,0.79395,0.22941,0.32454,0.45897,0,0.56291,0.8956,0.63287,1.0566,0.69237,0.64908,0
307.4,0.059081,0.10233,0.012715,0.022023,0,0,0,0,0.17724,0,0.038146,0,0,0
307.42,0.31496,0.54552,0.1129,0.19556,0,0,0,0,0.94487,0,0.33871,0,0,0
307.44,0.14069,0.24367,0.041496,0.071874,0,0,0,0,0.42206,0,0.12449,0,0,0
307.46,0.42707,0.7397,0.19294,0.32916,0.070258,0.0070405,0,0,1.2812,0,0.57301,0.005807,0.06528,0.075236
307.48,0.41812,0.72421,0,0,0.13233,0.18714,0,0,1.2544,0,0,0,0,0.26465
307.5,0.73989,1.2815,0.041496,0.071874,0.21178,0.2995,0,0,2.2197,0,0.12449,0,0,0.42355
307.52,1.0192,1.7652,0.057924,0.10033,0.29047,0.2119,0,0,3.0575,0,0.17377,0,0.14063,0.44031
307.54,1.5575,2.6976,0.08907,0.15427,0.52522,0.15344,0,0,4.6724,0,0.26721,0,0.41672,0.63372
307.56,2.37,3.3566,0.17672,0.21897,0.77452,0.040628,0.77366,0.10953,6.2268,0.037021,0.42908,0.06406,0.80325,0.7458
307.58,2.4508,3.6449,0.33936,0.23165,0.91503,0.37186,0.40083,0.2925,6.6591,0.19049,0.60625,0.22135,1.178,0.65209
307.6,1.482,2.2452,0,0,0.50767,0.15245,0.38076,0,4.0652,0,0,0,0.39987,0.61547
307.62,2.2362,2.5168,0.34511,0.15866,0.89388,0.4951,1.2515,0.36068,5.0965,0.28999,0.52398,0.22135,1.244,0.54379
307.65,1.187,1.7526,0,0,0.44688,0.079735,0.36093,0,3.2,0,0,0,0.50326,0.3905
307.67,1.4787,1.8536,0.13219,0.10896,0.75173,0.51086,0.63565,0.19649,3.604,0.10096,0.25336,0.04226,1.113,0.3905
307.69,0.98415,1.3404,0,0,0.59688,0.29186,0.44164,0,2.5108,0,0,0,0.80325,0.3905
307.71,0.74041,1.0015,0,0,0.53538,0.29575,0.34133,0,1.8799,0,0,0,0.7445,0.32625
307.73,0.66177,0.86757,0,0,0.47783,0.32262,0.34133,0,1.644,0,0,0,0.70595,0.2497
307.75,0.57298,0.70304,0,0,0.39484,0.30685,0.34133,0.014989,1.3626,0,0,0,0.61182,0.17787
307.77,0.59354,0.56071,0.0526,0.026477,0.36538,0.32244,0.48332,0.096117,1.2012,0.025954,0.078906,0.052941,0.59338,0.13738
307.79,0.59382,0.48136,0.12058,0.028875,0.36173,0.35368,0.54741,0.13736,1.0967,0.087247,0.13649,0.13799,0.61182,0.11164
307.81,1.0812,0.51192,0.59715,0.057011,0.5941,0.73379,1.0942,0.56291,1.5865,0.53179,0.62304,0.63662,1.113,0.075236
307.83,0.42822,0.34202,0.087719,0.02559,0.24875,0.2616,0.46237,0.070406,0.75189,0.061106,0.089907,0.11214,0.43373,0.063776
307.85,0.30928,0.27518,0.0074979,0.012987,0.15145,0.16902,0.40083,0,0.52701,0,0,0.022494,0.27097,0.031939
307.88,0.38437,0.30256,0.064676,0.020227,0.18536,0.1876,0.54741,0.035251,0.57045,0.048772,0.057815,0.087442,0.31802,0.052706
307.9,0.73543,0.33982,0.35248,0.02038,0.35643,0.41387,0.91807,0.34335,0.94487,0.34284,0.33871,0.3759,0.64908,0.063776
307.92,0.34527,0.26081,0.076142,0.0025276,0.16184,0.15433,0.46237,0.04644,0.52701,0.073948,0.078906,0.075572,0.27097,0.052706
307.94,0.28994,0.21313,0.050731,0.011638,0.12877,0.13694,0.38076,0.04644,0.44262,0.061106,0.038146,0.052941,0.2256,0.031939
307.96,0.77114,0.28065,0.45517,0.039581,0.34515,0.45645,0.89357,0.45008,0.96977,0.49254,0.41369,0.45928,0.66791,0.022394
307.98,0.1299,0.11775,0,0,0.028323,0.020846,0.16009,0,0.22962,0,0,0,0.043064,0.013583
308,0.19869,0.16073,0.0098182,0.0085686,0.094963,0.10268,0.22962,0.024739,0.34171,0.015787,0,0.013667,0.16757,0.022355
308.02,0.43297,0.17602,0.21617,0.02692,0.21457,0.28427,0.4634,0.24372,0.5918,0.23987,0.1869,0.22175,0.41557,0.013559
308.04,0.1911,0.1238,0.02987,0.0086227,0.093682,0.12432,0.21185,0.058237,0.30321,0.037132,0.02034,0.032138,0.18159,0.0057711
308.06,0.12142,0.093608,0.0022397,0.0038792,0.059873,0.076512,0.1279,0.024739,0.21162,0.006719,0,0,0.11398,0.0057711
308.08,0.26464,0.097399,0.14034,0.013973,0.13036,0.1762,0.26603,0.16654,0.36133,0.14474,0.12469,0.15158,0.25495,0.0057711
308.1,0.425,0.099985,0.31148,0.015102,0.21067,0.28977,0.42206,0.32652,0.52643,0.32601,0.29586,0.31256,0.41557,0.0057711
308.12,0.69411,0.086633,0.57685,0.0054051,0.34248,0.48433,0.70541,0.60238,0.77453,0.57349,0.57397,0.58308,0.68495,0
308.15,0.15508,0.051887,0.088388,0.0014447,0.086671,0.11441,0.14398,0.10964,0.21162,0.08751,0.090055,0.087598,0.16757,0.0057711
308.17,0.6918,0.055175,0.6448,0.009491,0.35488,0.49371,0.68245,0.64189,0.75105,0.6556,0.64102,0.63779,0.70398,0.0057711
308.19,0.089394,0.03532,0.057411,0.0041498,0.044434,0.062839,0.082181,0.058237,0.12776,0.061289,0.05791,0.053035,0.088867,0
308.21,0.11306,0.030349,0.092461,0.0064973,0.056988,0.080593,0.11222,0.083144,0.14383,0.08751,0.090055,0.099818,0.11398,0
308.23,0.032407,0.015072,0.016886,0.0051862,0.016301,0.023053,0.041131,0.015003,0.041087,0.015787,0.012337,0.022534,0.032602,0
308.25,0.087396,0.008213,0.092461,0.0064973,0.044434,0.062839,0.082181,0.083144,0.096864,0.08751,0.090055,0.099818,0.088867,0
308.27,0,0,0.0019391,0.0033586,0,0,0,0,0,0,0,0.0058173,0,0
308.29,0.13641,0.0081635,0.15216,0.019366,0.063488,0.089786,0.14398,0.13749,0.12776,0.1299,0.16141,0.16517,0.12698,0
308.31,0.0082462,0.014283,0.035723,0.030953,0.026901,0.038044,0,0.024739,0,0.006719,0.068312,0.032138,0.053802,0
308.33,0.050115,0.048231,0.10358,0.039872,0.070126,0.099173,0,0.09621,0.054134,0.074171,0.14896,0.087598,0.14025,0
308.35,0,0,0.0017506,0.0030321,0,0,0,0,0,0,0.0052517,0,0,0
308.38,0.11637,0.10738,0.2826,0.21216,0.090796,0.12841,0,0.13749,0.21162,0.1299,0.52486,0.19303,0.18159,0
308.4,0,0,0.00678,0.011743,0,0,0,0,0,0,0.02034,0,0,0
308.42,0.047942,0.083038,0.0041125,0.007123,0,0,0,0,0.14383,0,0.012337,0,0,0
308.44,0.0058219,0.010084,0.066644,0.11543,0,0,0,0,0.017466,0,0.19993,0,0,0
308.46,0.082471,0.14284,0.084594,0.14652,0.0028856,0.0040808,0,0,0.24741,0,0.25378,0,0,0.0057711
308.48,0.25035,0.43362,0.033783,0.058514,0.075184,0.10633,0,0,0.75105,0,0.10135,0,0,0.15037
308.5,0.77414,1.223,0.3325,0.35918,0.20078,0.027134,0.11222,0.024739,2.1855,0.08751,0.74481,0.16517,0.18159,0.21997
308.52,0.64603,1.1189,0.066644,0.11543,0.14981,0.11979,0,0,1.9381,0,0.19993,0,0.065103,0.23451
308.54,1.5208,2.3363,0.46701,0.30441,0.58557,0.27687,0.17724,0.16654,4.2185,0.25664,0.81606,0.32832,0.78135,0.3898
308.56,1.3849,2.2179,0.030018,0.051993,0.40651,0.19274,0.21185,0,3.943,0,0.090055,0,0.27022,0.5428
308.58,1.3403,2.3215,0.0041125,0.007123,0.35487,0.1197,0,0,4.0209,0,0.012337,0,0.27022,0.43951
308.6,2.104,2.3296,0.43709,0.17684,0.7179,0.46401,1.2012,0.36104,4.7499,0.32601,0.64102,0.34424,1.046,0.3898
308.62,1.2543,1.8192,0,0,0.32188,0.073046,0.42206,0,3.3407,0,0,0,0.27022,0.37353
308.65,1.3086,1.8124,0.022771,0.03944,0.41377,0.1246,0.54863,0,3.3773,0,0.068312,0,0.50187,0.32566
308.67,1.0609,1.582,0.0017506,0.0030321,0.37984,0.098721,0.30354,0,2.8792,0,0.0052517,0,0.44965,0.31003
308.69,0.82021,1.2417,0,0,0.32194,0.038695,0.21185,0,2.2488,0,0,0,0.3493,0.29458
308.71,1.2503,1.2927,0.2169,0.080954,0.67216,0.61893,0.79909,0.24372,2.7082,0.17533,0.31019,0.16517,1.1098,0.23451
308.73,0.74524,0.97304,0.0017506,0.0030321,0.38464,0.29287,0.38161,0.0063857,1.8477,0,0.0052517,0,0.59173,0.17755
308.75,0.97365,0.88087,0.21796,0.031807,0.48606,0.52978,0.65967,0.29278,1.9685,0.20708,0.25378,0.19303,0.86067,0.11145
308.77,0.60885,0.66054,0.039192,0.017778,0.30625,0.32689,0.34209,0.12341,1.3611,0.037132,0.05791,0.022534,0.5374,0.075103
308.79,0.47121,0.54783,0.00678,0.011743,0.24257,0.26865,0.24769,0.070473,1.0955,0,0.02034,0,0.43254,0.052612
308.81,0.72162,0.52059,0.20805,0.027743,0.3442,0.45516,0.54863,0.30955,1.3067,0.19107,0.24007,0.19303,0.66605,0.022355
308.83,0.69737,0.44702,0.2428,0.016896,0.34926,0.47475,0.54863,0.34368,1.1998,0.22335,0.25378,0.25128,0.68495,0.013559
308.85,0.19098,0.27409,0,0,0.073011,0.095092,0.067903,0,0.50504,0,0,0,0.14025,0.0057711
308.88,0.15639,0.21477,0,0,0.053519,0.067525,0.067903,0,0.40127,0,0,0,0.10127,0.0057711
308.9,0.29419,0.24968,0.032142,0.013725,0.13511,0.19108,0.22962,0.083144,0.56981,0.026032,0.047861,0.022534,0.27022,0
308.92,0.38272,0.25162,0.11331,0.01257,0.18281,0.25854,0.32269,0.16654,0.65893,0.11541,0.12469,0.099818,0.36563,0
308.94,0.47449,0.21597,0.20441,0.010316,0.22482,0.31795,0.44262,0.27622,0.70462,0.20708,0.21314,0.19303,0.44965,0
308.96,0.69501,0.20868,0.43597,0.0095481,0.34248,0.48433,0.65967,0.50626,0.91911,0.43633,0.44534,0.42625,0.68495,0
